Type,loc,class,amp_x,amp_y,amp_z,power_x,power_y,power_z,sma,iqr_x,iqr_y,iqr_z,var_x,var_y,var_z,ori_x,ori_y,ori_z
dynamic,褲子右邊,run,30.03534413,63.44134885,39.78445846,2129.149586,25814.59556,3913.947017,20.16162611,6.027003646,14.60101318,7.627394676,14.54574055,91.01950344,29.3963988,3312.000475,5271,2206
dynamic,褲子右邊,run,32.14880871,62.97968532,41.48742533,1914.293163,25661.28378,4065.891218,19.97126047,5.298315287,13.08234406,9.04391098,13.16407565,88.28832657,30.58080972,2937.364437,4974,2064
dynamic,褲子右邊,run,28.56912378,63.13949376,41.88640579,1779.984283,25723.86941,4116.71477,20.0406391,5.066769481,14.43075752,9.009860039,11.68034717,85.81775188,30.55554196,2176.95031,4961,2033
dynamic,褲子右邊,run,29.7853698,61.81942222,37.11373047,1926.413328,25087.03181,3291.712713,19.33067847,6.047434211,14.03576899,7.654635668,13.05007357,88.76063742,24.40686883,1839.371929,5104,2321
dynamic,褲子右邊,run,31.78002289,74.09540136,38.5185744,2301.472863,27512.41688,3617.276912,20.44903673,6.054244518,14.39670706,7.627394795,15.75083259,90.84199276,26.33462729,1693.422058,5042,2371
dynamic,褲子右邊,run,34.44780826,60.50172705,41.2384347,2117.771642,24639.68953,3916.412425,19.80611377,5.386847496,12.66692352,8.308412075,15.20394618,81.58031805,29.82759476,2615.625706,5085,2488
dynamic,褲子右邊,run,31.16003077,61.96256445,37.33960325,1922.253733,26547.66732,3289.907989,19.8044112,5.148491383,16.01752949,7.654635429,12.69226002,96.29998803,24.67591619,3084.280598,4948,2161
dynamic,褲子右邊,run,29.79760954,60.5066923,38.36051858,1846.47225,24199.31194,3483.828816,19.33078491,5.904420853,14.26050282,7.681876183,12.27997124,84.35121181,26.4653892,3155.204288,5222,2176
dynamic,褲子右邊,run,28.54924355,61.87372201,38.67577417,1878.813252,24657.64128,3674.169236,19.42825548,5.720545769,12.29236412,7.627394915,12.24182407,84.21332214,27.56338548,3309.24167,4968,2258
dynamic,褲子右邊,run,28.59630617,60.25177362,38.46117281,1743.266617,25441.46533,3535.718918,19.42495685,5.298315287,14.73721623,8.008764505,12.04710204,83.97927791,25.90335739,3267.99427,4985,2228
dynamic,褲子右邊,run,28.4117208,77.64012499,39.11113703,1752.757869,26045.39982,3439.644018,19.52881201,5.189352512,15.14582729,7.722737312,12.23931807,98.93356623,25.59001732,3309.663366,4977,2156
dynamic,褲子右邊,run,29.808107,65.18760539,37.63872691,1871.219598,25750.71717,3371.481437,19.74343881,5.918041229,15.08453608,6.878275394,12.54081808,86.65848804,24.49703723,3350.005696,4790,2101
dynamic,褲子右邊,run,30.17672362,61.98240951,40.96412039,2189.585117,26543.92035,3958.349966,20.60630914,5.638824105,13.69526052,8.539958239,15.91883407,86.10355713,29.74679252,3421.032398,5099,2376
dynamic,褲子右邊,run,31.61682502,62.20086809,39.21954189,2127.325022,25307.15332,3692.891636,19.97541045,6.59224844,13.38199162,8.063246012,14.22584146,83.89449164,26.27030939,3399.083412,4915,2352
dynamic,褲子右邊,run,29.06429272,65.99438349,40.61069317,1963.735584,26406.37425,3401.448247,19.82760841,5.638823748,15.14582658,7.858940363,12.66313529,93.93858282,24.13148395,1575.479523,4997,2099
dynamic,褲子右邊,run,30.56480182,69.01388638,38.50894038,2037.530572,26098.50585,3329.063915,19.89900886,5.550291777,14.71678591,8.07686615,14.04697386,93.84051631,24.57961532,2644.140022,5013,2134
dynamic,褲子右邊,run,28.11725987,59.7655884,37.41002812,1687.244947,25328.24029,3447.494809,19.46230638,5.58434248,13.75655079,7.695496202,11.49826798,84.80059832,25.50886364,2205.969322,4862,2054
dynamic,褲子右邊,run,31.17167659,62.55073365,39.79916219,1947.786549,25180.27688,3508.926095,19.47805492,5.488999963,14.51248145,7.09620142,13.24038848,90.73469495,26.21082239,2428.297493,5146,2229
dynamic,褲子右邊,run,31.15803362,63.94886894,43.95704815,1965.20834,25555.38741,3834.719619,19.8848564,5.693305492,14.85299063,7.586534023,13.44050661,94.10886845,29.62534276,3076.255806,5200,2257
dynamic,褲子右邊,run,29.38546203,57.04123981,41.04571795,1683.212437,23668.40279,3817.758474,19.10870945,4.82160306,13.35475135,8.076866627,11.62261157,80.94222242,29.45477493,2701.868847,5150,2301
dynamic,褲子右邊,run,27.46470601,61.12157099,37.32111341,1780.276459,24955.376,3472.767972,19.28087915,5.924850941,14.68273425,7.695496559,11.48842053,87.23096255,25.68234554,2941.789463,5075,2061
dynamic,褲子右邊,run,29.49405229,70.36723323,40.07047574,1886.731021,24482.95711,3641.129387,19.54466696,5.802268028,13.81103373,8.403754711,12.94586991,96.13951202,28.24900356,3203.983614,5172,2252
dynamic,褲子右邊,run,28.73931029,60.81114167,38.93289588,1729.521548,25183.76664,3709.668749,19.64043503,4.957806826,14.26731443,8.512717247,11.40033598,88.04891426,27.40367701,3126.858097,4894,2102
dynamic,褲子右邊,run,27.52147119,65.08251332,40.22087822,1705.971253,25032.65107,3454.39685,19.35483331,5.16211164,13.845083,7.532052279,11.48785868,86.77376497,25.68994744,3239.491852,5031,1998
dynamic,褲子右邊,run,31.15649599,69.27900306,40.49664093,1912.748185,24393.41095,3739.307215,19.63096457,5.693305254,13.47733355,8.172208786,13.29722817,86.88992762,27.5686479,3261.542528,4939,2057
dynamic,褲子右邊,run,26.25340827,67.91620876,37.93609997,1525.440109,25052.17386,3173.327724,18.85864823,4.508335054,13.9812851,7.55929327,10.04633853,87.5236439,24.01355539,2576.320019,5093,1981
dynamic,褲子右邊,run,27.99551023,61.48191452,38.65412955,1873.468774,24620.08075,3491.947065,19.50550839,5.209783077,13.57948685,8.294791698,12.87759175,84.1705685,26.68638255,2224.938431,5204,2125
dynamic,褲子右邊,run,27.91293196,68.67731141,42.74319486,1629.243646,23044.35697,4079.850803,19.29109436,4.807982683,13.78379059,8.567198753,11.18590633,81.95782869,30.51959864,1552.410011,4934,2072
dynamic,褲子右邊,run,31.55267533,61.95811521,38.94852615,1977.258955,25845.49288,3642.731109,19.96040681,5.638823986,14.68273497,7.940663099,13.63825846,88.26415849,27.04615736,1797.660103,5008,2110
dynamic,褲子右邊,run,30.54812437,60.8655263,39.91900583,2106.688875,24786.13761,3541.187451,19.83814287,5.809078217,14.23326206,8.04281497,13.6615082,84.84169053,26.09909551,2690.93491,4945,2285
dynamic,褲子右邊,run,30.22856962,63.37154312,38.20892805,1882.340654,26103.74647,3418.235187,20.02765722,5.775027514,13.91999626,7.715927243,12.97919486,83.32592107,25.1005877,2988.98308,4926,2094
dynamic,褲子右邊,run,25.92388188,64.32399737,38.61289226,1605.778971,26109.56747,3507.643579,19.54147467,4.971426845,14.57377195,8.233500481,10.65097598,86.08694086,25.80516641,3175.342053,5078,1929
dynamic,褲子右邊,run,25.99626858,65.49082049,37.61550022,1486.75307,25091.60612,3301.758636,18.88897491,4.671779156,14.34903717,7.10982132,9.572916394,85.31535395,23.35069972,3000.24407,4855,1886
dynamic,褲子右邊,run,27.41805975,62.12762039,35.3012667,1793.523634,25340.27581,2937.350589,19.18681356,5.720546246,14.66911602,7.722737312,12.12596123,87.03783654,21.86144581,3131.818971,4933,2175
dynamic,褲子右邊,run,28.86878623,58.03363489,39.80364287,1893.402989,24743.86417,3351.583951,19.43730032,5.509430408,13.23897839,8.281171322,12.08605161,85.9560016,25.64924255,3071.403357,5177,2221
dynamic,褲子右邊,run,27.18371976,61.98069016,38.01021417,1674.115779,24950.8379,3104.481894,19.22863233,4.739881158,13.73611999,7.763598204,10.87570483,85.31566322,22.68379453,3074.812674,4761,2080
dynamic,褲子右邊,run,32.4154062,66.9929308,43.76161969,2172.635536,25038.45034,4034.091731,20.10256918,5.849939227,14.47842979,8.267550945,15.01796209,85.94920616,29.5011448,3140.117809,4932,2289
dynamic,褲子右邊,run,30.99226283,67.894782,42.37512992,2123.238742,25537.11189,3830.563714,19.9216739,5.638823748,14.68273401,8.240310192,14.72968284,93.88977197,27.95985614,3083.96209,5133,2216
dynamic,褲子右邊,run,33.76086795,71.89501924,42.06190974,2177.873137,27039.86755,3940.981373,20.71325019,6.3470819,13.59991741,8.512717247,15.93319938,90.92123703,29.48407586,1849.9095,5178,2312
dynamic,褲子右邊,run,28.01394712,65.00444872,45.56126173,1878.129481,26468.14592,4014.97006,20.31113075,5.36641717,14.33541584,8.676161289,12.80661247,89.14150427,29.53255507,1369.860512,4869,2150
dynamic,褲子右邊,run,28.85146625,70.8781282,38.89448219,1781.272708,26659.04045,3555.177278,19.93125076,5.468569636,14.4171381,7.886181235,12.07093807,91.77591162,26.17339932,2453.318821,5052,1972
dynamic,褲子右邊,run,27.09898259,66.14064616,40.89661967,1733.219579,25014.44665,3631.163799,19.40388798,5.243833899,13.42966437,7.886181116,11.31603743,87.57768482,26.98310915,2438.63538,5163,2101
dynamic,褲子右邊,run,28.19667704,63.05675161,39.19058693,1771.566775,25883.5301,3266.782399,19.70545091,5.475379586,13.94042587,7.913421988,12.18641463,87.18800457,23.67110546,1979.6689,4952,2138
dynamic,褲子右邊,run,23.85187405,64.25359428,37.2171052,1432.907504,25580.9516,3480.021704,19.18213166,4.944186211,14.81893778,8.349273205,9.377473155,84.01507787,25.97124365,2919.843531,4929,2090
dynamic,褲子右邊,run,23.64934461,66.24447307,37.79688626,1497.562604,24813.06077,3625.227297,19.26640748,5.053149104,13.7497406,7.184733152,10.32222405,82.58041042,26.53763994,3012.236506,4944,2164
dynamic,褲子右邊,run,26.81267672,64.44557082,36.69472064,1708.267226,25327.59142,3244.189637,19.21905554,5.638823748,14.95514274,7.382228374,11.41978486,80.19342435,23.88526959,3036.766602,4985,2191
dynamic,褲子右邊,run,27.73159832,69.56902399,36.6063315,1662.676814,25970.35654,2981.092548,19.11669006,5.114440799,14.82574916,7.068960428,10.98582888,85.15889555,21.69403282,2864.130745,4833,2102
dynamic,褲子右邊,run,27.58054172,66.20923394,34.83028965,1682.95535,24582.44112,2875.989696,18.77777756,4.794362545,13.57267666,6.59224844,10.8233598,74.00859974,20.9431218,2777.897964,4710,2120
dynamic,褲子右邊,run,25.97898351,67.87678978,36.59139014,1670.277687,25216.82278,3264.87034,19.18202516,4.794362366,14.51248026,6.885085464,10.53973284,80.58700921,24.08478642,2210.521889,4831,1986
dynamic,褲子右邊,run,29.09923599,72.44740982,36.88966258,1735.770399,24983.73045,2757.452212,18.71882693,5.053148985,15.5884881,5.788647652,11.53836164,80.43497765,20.28937594,2559.234161,4794,2378
dynamic,褲子右邊,run,30.60581295,68.69349695,35.62109595,1800.814152,23708.69867,2737.772366,18.2487121,4.882894933,14.11068106,5.788647652,11.1916884,74.55757556,20.00173959,2518.0532,4693,2136
dynamic,褲子右邊,run,30.54748994,64.33433714,37.42380447,1834.34691,23187.12617,2749.154378,18.26339658,5.475379944,14.50566959,6.197257996,12.43319122,76.81893545,19.831947,3020.46509,4930,2494
dynamic,褲子右邊,run,30.54036093,66.54566741,36.67421841,1703.322696,23012.79857,2870.163963,18.13655708,5.196162581,14.19240189,7.504811764,11.62886088,76.97216765,21.0039657,2273.97958,4898,2226
dynamic,褲子右邊,run,25.58051286,67.18279962,34.92351941,1423.299355,23386.32038,2948.874314,18.30596014,4.807982743,14.13792133,6.939567327,9.257325231,77.85721109,21.27181431,2719.543198,4783,1998
dynamic,褲子右邊,run,27.18468162,63.50765278,37.68515799,1505.192772,22373.44479,3123.979398,18.22838802,4.889704943,13.31388903,7.191543818,9.727463504,73.08641557,22.84468197,2732.366501,4729,2033
dynamic,褲子右邊,run,30.52508565,60.660708,38.67243637,1755.421888,23166.45429,3268.600266,18.79352604,5.332366228,13.83146286,6.619488955,11.77154691,69.32209581,23.12494998,2705.775388,4649,2219
dynamic,褲子右邊,run,25.61956586,50.63811535,31.14909334,1146.091908,15510.23491,1571.106966,15.13742036,3.159920737,2.465283394,3.663873672,6.114906089,23.87471916,11.98197361,1303.048934,2857,1383
dynamic,褲子右邊,run,33.74791508,18.5862815,32.65764013,4668.343919,1471.188247,6728.378685,13.88711497,6.115535796,5.897610664,5.924851418,16.82002182,11.07782021,13.22042948,604.2704391,1062,766
dynamic,褲子右邊,run,26.24300347,22.22705602,17.17744925,4135.067518,8780.67248,673.6581952,14.63793669,6.469665289,3.173540592,1.900038481,12.41918788,3.638952508,2.901375242,225.1279187,1117,492
dynamic,褲子右邊,run,11.88082359,11.14648813,7.476746102,7515.274752,5406.991399,133.1753977,14.82702541,0.449471474,0.524383545,0.517573178,0.233817316,0.296950691,0.595538119,173.932791,1341,193
dynamic,褲子右邊,run,49.56251091,41.46332301,31.00495462,12500.07742,6927.755991,1696.422542,16.77973637,8.029195309,6.551386833,3.718354702,35.96564596,20.82041377,11.42397819,2221.278643,6685,2126
dynamic,褲子右邊,run,64.97388836,28.25587474,33.62488723,18285.20921,2030.037469,2144.136481,14.87682473,15.5544368,4.126965523,4.440233469,70.55162908,14.35433582,16.82421119,3546.443903,10653,3857
dynamic,褲子右邊,run,59.42628457,26.44411373,33.23795431,18691.20743,1671.623403,2067.773812,14.7846747,16.99819499,3.357415795,4.508335114,69.89293516,12.81125002,16.28106401,3299.697161,10677,3790
dynamic,褲子右邊,run,62.23736042,28.94186442,33.12670942,18739.68085,2074.360844,1968.902888,15.33395775,16.38527793,3.166730881,5.189352512,68.23280979,16.31554707,15.3582157,3922.783111,11762,3845
dynamic,褲子右邊,run,59.08513942,27.10384498,32.56478854,18839.69932,1894.085665,1980.585059,15.5066595,16.41251993,3.840938091,5.911230803,68.32237116,14.86661463,15.55752273,3099.746342,10977,3707
dynamic,褲子右邊,run,63.90480213,29.21296322,33.96261074,20030.21561,1676.182035,1873.215354,15.50634023,15.71107119,3.166730881,6.027003765,67.96232623,13.19638405,14.67264124,1660.615408,11088,3325
dynamic,褲子右邊,run,58.13619776,26.5695448,32.16330588,18397.63645,1547.272521,1976.118436,14.88704006,15.86770523,2.880703568,5.986142874,65.10700367,12.14461165,15.55981503,1863.680714,11572,3439
dynamic,褲子右邊,run,55.62280402,26.42120469,33.2395499,20239.32166,1983.699296,2004.781081,15.80960584,16.73940793,3.445947886,6.353892326,73.73212953,15.61384539,15.60717063,2376.640468,11346,3546
dynamic,褲子右邊,run,60.67842,28.08992292,37.3670025,19784.4793,1708.883829,2259.451572,15.79683672,16.3852779,3.452758193,6.987238407,71.51339002,13.41574333,17.59827799,2877.945394,10840,3619
dynamic,褲子右邊,run,61.3997404,22.66130324,31.96784342,18723.50658,1530.080025,1828.756596,14.87725042,15.89494532,3.200781703,5.448138952,69.77115651,12.03583762,14.04445623,3782.126763,10960,3643
dynamic,褲子右邊,run,60.17250215,27.35612559,35.88953419,18490.97928,1667.052511,2086.151001,15.2157373,16.01752928,4.242738247,5.761407137,68.38581679,13.07559025,15.74271883,2745.258629,11138,3624
dynamic,褲子右邊,run,53.87896824,26.05242649,34.1019992,19960.92114,2098.341487,2220.985483,16.04498246,16.65768444,3.302934408,5.897610426,72.59645274,16.51884605,16.62628307,3285.51837,9967,3698
dynamic,褲子右邊,run,54.93248578,29.16327106,38.99296838,18626.88051,2150.817077,2435.131534,16.07977821,15.86770496,3.820507526,6.088295221,68.47657404,16.89235115,18.70243504,3015.983529,11025,3859
dynamic,褲子右邊,run,57.22986574,28.31127012,30.68903499,19145.98524,1770.853456,1709.935877,15.58040089,14.34903657,4.011192322,4.937376261,61.93864448,12.799785,13.42725122,2994.572201,9822,3537
dynamic,褲子右邊,run,58.17880776,29.30070883,37.34006873,19004.92388,2132.209789,2328.647121,16.16075542,15.97666812,4.515145063,5.843129158,71.51940321,15.76496434,17.1875152,3509.350409,9857,3891
dynamic,褲子右邊,run,61.44875179,33.38028579,35.46132328,21244.49374,2392.511178,2036.71341,16.88146334,16.36484855,5.121250629,5.107630253,77.3575141,18.21611056,15.98630599,4251.150139,9645,3710
dynamic,褲子右邊,run,60.43306936,29.3393179,36.81828891,20941.67316,2111.474177,2654.325796,16.8629482,16.16054182,4.617298126,6.85784483,80.94650066,16.59221559,20.79680905,3695.420088,10634,3746
dynamic,褲子右邊,run,64.69189979,24.80015132,32.56967049,21835.61845,1572.709227,2199.571385,15.90388409,17.82903481,3.902229548,6.204068422,79.7511457,12.35332812,17.29654565,2176.926778,10495,3395
dynamic,褲子右邊,run,57.73984681,29.0247541,35.80363253,19568.33732,1923.517277,2451.553576,16.2498197,15.36375296,4.508335114,6.905516148,72.84529103,15.13259276,19.2622004,2613.284401,10896,3497
dynamic,褲子右邊,run,51.20976619,34.61320581,36.30708555,19844.27121,2669.505086,2152.384972,16.83985735,13.94723701,5.07357955,5.938471556,67.76888298,20.05318129,16.94156219,1974.577492,10235,3286
dynamic,褲子右邊,run,52.66101746,32.68243181,32.75158838,20276.89829,2748.556484,1920.918042,16.80155021,14.66230404,4.746690989,6.115536213,73.34851729,20.17671077,14.46774062,1250.836182,10362,3461
dynamic,褲子右邊,run,61.18903141,28.37364796,35.73865145,19840.91202,1933.15344,2511.964509,16.29472435,17.32508224,3.500429392,7.341367245,73.22193531,15.13594116,19.7221404,848.9511261,9910,3489
dynamic,褲子右邊,run,59.62468278,30.02776294,38.35433351,18643.90156,1858.246281,2609.634768,16.26727079,14.30136514,4.283599377,6.408373833,63.89201041,14.19020552,20.393927,1479.620567,10842,3466
dynamic,褲子右邊,run,55.76313786,30.03213656,38.8527354,22425.80924,2402.782575,2911.547834,17.7044303,16.89604056,5.427708626,6.639919758,87.96527008,18.80566403,22.6238377,1713.941452,11020,3750
dynamic,褲子右邊,run,61.52703279,29.60051201,35.13626618,19222.74841,1878.775978,2159.443249,16.17022581,15.90175617,3.677493811,7.368607998,66.23103705,14.6746722,16.97681065,2459.905827,10561,3443
dynamic,褲子右邊,run,57.35561052,27.77356563,30.73622072,18712.85935,1789.143621,1849.127503,15.35885737,15.63616109,4.460663915,5.584342718,63.5552753,13.92982089,14.25278209,3037.380383,9317,3406
dynamic,褲子右邊,run,57.85172195,29.21285048,34.95391148,18759.95764,2040.529246,2152.239032,15.66010124,15.19349778,4.81479311,5.904420614,65.50665127,15.31193187,16.68503469,2144.528198,9781,3489
dynamic,褲子右邊,run,54.05116147,33.54861729,35.11441707,22386.23534,2741.828431,2085.494096,17.58887017,16.50105071,5.54348135,5.666064739,81.7645162,20.75943502,16.0238261,2122.078842,11392,3557
dynamic,褲子右邊,run,59.24476986,30.98164657,29.90450592,19979.26944,2356.788273,2081.786961,16.53935854,16.59639335,5.666064739,6.129156351,72.93730048,16.86216205,16.39197055,2896.855545,11654,3638
